age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
"[29, 33]",Government,"[83066, 116677]",Higher,9,Single,Professional,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[29, 33]",Private,"[83066, 116677]",Secondary,9,Single,Service,Own-child,White,Female,0,0,40,North-America,<=50K
"[29, 33]",Private,"[83066, 116677]",Secondary,9,Single,Service,Own-child,White,Male,0,0,40,North-America,<=50K
"[28, 30]",Government,"[149769, 184710]",Higher,9,Married,Clerical,Wife,White,Female,0,0,40,North-America,>50K
"[28, 30]",Private,"[149769, 184710]",Secondary,9,Separated,Sales,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[28, 30]",Private,"[149769, 184710]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[28, 30]",Government,"[149769, 184710]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[28, 30]",Private,"[149769, 184710]",Secondary,9,Single,Manual,Other-relative,White,Male,0,0,40,North-America,<=50K
"[28, 30]",Government,"[149769, 184710]",Secondary,9,Married,Service,Husband,Asian-Pac-Islander,Male,0,0,40,North-America,>50K
"[28, 30]",Other,"[149769, 184710]",Higher,9,Married,Other,Unmarried,Black,Female,0,0,40,North-America,<=50K
"[28, 30]",Private,"[149769, 184710]",Secondary,9,Single,Service,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[31, 33]",Government,"[149726, 184207]",Secondary,9,Separated,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[31, 33]",Private,"[149726, 184207]",Basic,9,Separated,Service,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[31, 33]",Self-employed,"[149726, 184207]",Higher,9,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[31, 33]",Private,"[149726, 184207]",Basic,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[31, 33]",Private,"[149726, 184207]",Secondary,9,Single,Clerical,Own-child,Black,Male,0,0,40,North-America,<=50K
"[31, 33]",Private,"[149726, 184207]",Secondary,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[31, 33]",Government,"[149726, 184207]",Higher,9,Single,Clerical,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[31, 33]",Private,"[149726, 184207]",Secondary,9,Single,Service,Own-child,White,Male,0,0,40,North-America,<=50K
"[33, 35]",Private,"[19847, 27959]",Secondary,9,Married,Sales,Husband,Black,Male,0,0,40,North-America,>50K
"[33, 35]",Private,"[19847, 27959]",Secondary,9,Separated,Management,Not-in-family,White,Male,0,0,40,North-America,>50K
"[33, 35]",Self-employed,"[19847, 27959]",Higher,9,Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[33, 35]",Other,"[19847, 27959]",Higher,9,Single,Other,Own-child,White,Male,0,0,40,North-America,<=50K
"[33, 35]",Private,"[19847, 27959]",Secondary,9,Separated,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[33, 35]",Private,"[19847, 27959]",Secondary,9,Single,Service,Unmarried,White,Male,0,0,40,Other,<=50K
"[33, 35]",Private,"[19847, 27959]",Higher,9,Married,Tech,Husband,White,Male,0,0,40,North-America,>50K
"[33, 35]",Self-employed,"[19847, 27959]",Secondary,9,Married,Professional,Wife,White,Female,0,0,40,Other,>50K
"[35, 37]",Government,"[26987, 36989]",Higher,9,Single,Management,Not-in-family,Black,Male,0,0,40,North-America,<=50K
"[35, 37]",Government,"[26987, 36989]",Secondary,9,Single,Management,Unmarried,White,Male,0,0,40,North-America,<=50K
"[35, 37]",Private,"[26987, 36989]",Secondary,9,Single,Service,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[35, 37]",Private,"[26987, 36989]",Secondary,9,Single,Sales,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[35, 37]",Self-employed,"[26987, 36989]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[35, 37]",Self-employed,"[26987, 36989]",Secondary,9,Single,Service,Own-child,White,Male,0,0,40,Other,<=50K
"[35, 37]",Private,"[26987, 36989]",Secondary,9,Married,Management,Wife,White,Female,0,0,40,North-America,<=50K
"[35, 37]",Self-employed,"[26987, 36989]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[33, 36]",Private,"[37380, 177945]",Secondary,9,Separated,Management,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[33, 36]",Private,"[37380, 177945]",Secondary,9,Separated,Service,Other-relative,White,Male,0,0,40,North-America,<=50K
"[33, 36]",Private,"[37380, 177945]",Higher,9,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[33, 36]",Private,"[37380, 177945]",Secondary,9,Separated,Sales,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[33, 36]",Government,"[37380, 177945]",Higher,9,Separated,Management,Not-in-family,White,Male,0,0,40,North-America,>50K
"[33, 36]",Private,"[37380, 177945]",Higher,9,Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[33, 36]",Private,"[37380, 177945]",Basic,9,Single,Manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[33, 36]",Private,"[37380, 177945]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[33, 36]",Private,"[177974, 184659]",Higher,"[9, 10]",Single,Professional,Own-child,White,Male,0,0,40,North-America,<=50K
"[33, 36]",Private,"[177974, 184659]",Secondary,"[9, 10]",Single,Service,Not-in-family,Other,Male,0,0,40,Other,<=50K
"[33, 36]",Other,"[177974, 184659]",Basic,"[9, 10]",Separated,Manual,Unmarried,White,Female,0,0,40,North-America,<=50K
"[33, 36]",Private,"[177974, 184659]",Secondary,"[9, 10]",Single,Manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[33, 36]",Private,"[177974, 184659]",Secondary,"[9, 10]",Single,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[33, 36]",Private,"[177974, 184659]",Secondary,"[9, 10]",Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[33, 36]",Private,"[177974, 184659]",Secondary,"[9, 10]",Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[33, 36]",Government,"[177974, 184659]",Higher,"[9, 10]",Separated,Professional,Unmarried,White,Female,0,0,40,North-America,<=50K
"[19, 22]",Self-employed,"[51816, 121972]",Higher,9,Single,Professional,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[19, 22]",Private,"[51816, 121972]",Basic,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[19, 22]",Private,"[51816, 121972]",Basic,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[19, 22]",Private,"[51816, 121972]",Basic,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[19, 22]",Private,"[51816, 121972]",Secondary,9,Single,Manual,Unmarried,White,Male,0,0,40,North-America,<=50K
"[19, 22]",Self-employed,"[51816, 121972]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,<=50K
"[19, 22]",Private,"[51816, 121972]",Basic,9,Married,Manual,Husband,White,Male,0,0,40,Central-America,<=50K
"[19, 22]",Self-employed,"[51816, 121972]",Secondary,9,Separated,Manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[19, 23]",Government,"[122048, 183358]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[19, 23]",Private,"[122048, 183358]",Higher,9,Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[19, 23]",Government,"[122048, 183358]",Higher,9,Married,Service,Husband,Black,Male,0,0,40,North-America,<=50K
"[19, 23]",Government,"[122048, 183358]",Higher,9,Single,Professional,Own-child,White,Male,0,0,40,North-America,<=50K
"[19, 23]",Private,"[122048, 183358]",Higher,9,Single,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[19, 23]",Private,"[122048, 183358]",Secondary,9,Separated,Clerical,Unmarried,White,Female,0,0,40,North-America,<=50K
"[19, 23]",Private,"[122048, 183358]",Higher,9,Married,Manual,Husband,Black,Male,0,0,40,North-America,>50K
"[19, 23]",Private,"[122048, 183358]",Secondary,9,Married,Tech,Husband,White,Male,0,0,40,North-America,>50K
"[24, 27]",Other,"[51799, 109997]",Secondary,9,Single,Other,Own-child,White,Female,0,0,40,North-America,<=50K
"[24, 27]",Private,"[51799, 109997]",Higher,9,Single,Sales,Own-child,White,Female,0,0,40,North-America,<=50K
"[24, 27]",Private,"[51799, 109997]",Higher,9,Single,Management,Not-in-family,White,Male,0,0,40,North-America,>50K
"[24, 27]",Private,"[51799, 109997]",Higher,9,Single,Sales,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[24, 27]",Private,"[51799, 109997]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[24, 27]",Private,"[51799, 109997]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,40,North-America,<=50K
"[24, 27]",Private,"[51799, 109997]",Higher,9,Single,Professional,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[24, 27]",Private,"[51799, 109997]",Secondary,9,Separated,Clerical,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[23, 27]",Other,"[121313, 183965]",Basic,9,Married,Other,Own-child,Black,Female,0,0,40,North-America,<=50K
"[23, 27]",Private,"[121313, 183965]",Basic,9,Married,Manual,Other-relative,Asian-Pac-Islander,Female,0,0,40,Other,<=50K
"[23, 27]",Private,"[121313, 183965]",Secondary,9,Married,Tech,Other-relative,White,Female,0,0,40,North-America,>50K
"[23, 27]",Private,"[121313, 183965]",Secondary,9,Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[23, 27]",Private,"[121313, 183965]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,<=50K
"[23, 27]",Government,"[121313, 183965]",Higher,9,Separated,Professional,Unmarried,Black,Male,0,0,40,North-America,<=50K
"[23, 27]",Private,"[121313, 183965]",Higher,9,Married,Management,Unmarried,White,Female,0,0,40,North-America,<=50K
"[23, 27]",Government,"[121313, 183965]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[27, 29]",Government,"[22422, 148182]",Secondary,9,Single,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[27, 29]",Private,"[22422, 148182]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[27, 29]",Private,"[22422, 148182]",Basic,9,Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[27, 29]",Government,"[22422, 148182]",Secondary,9,Separated,Service,Unmarried,Black,Female,0,0,40,North-America,<=50K
"[27, 29]",Private,"[22422, 148182]",Secondary,9,Married,Clerical,Wife,White,Female,0,0,40,North-America,>50K
"[27, 29]",Government,"[22422, 148182]",Basic,9,Single,Clerical,Other-relative,White,Female,0,0,40,North-America,<=50K
"[27, 29]",Private,"[22422, 148182]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[27, 29]",Private,"[22422, 148182]",Higher,9,Separated,Professional,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[28, 31]",Government,"[148429, 183639]",Secondary,9,Single,Clerical,Unmarried,Black,Female,0,0,40,North-America,<=50K
"[28, 31]",Government,"[148429, 183639]",Higher,9,Married,Professional,Husband,White,Male,0,0,40,Other,<=50K
"[28, 31]",Private,"[148429, 183639]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[28, 31]",Self-employed,"[148429, 183639]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,<=50K
"[28, 31]",Government,"[148429, 183639]",Secondary,9,Married,Management,Husband,White,Male,0,0,40,North-America,<=50K
"[28, 31]",Private,"[148429, 183639]",Higher,9,Single,Professional,Not-in-family,Black,Male,0,0,40,North-America,<=50K
"[28, 31]",Private,"[148429, 183639]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[28, 31]",Private,"[148429, 183639]",Basic,9,Married,Service,Husband,White,Male,0,0,40,North-America,<=50K
"[32, 35]",Private,"[105938, 183612]",Basic,9,Single,Manual,Own-child,White,Male,0,0,40,North-America,<=50K
"[32, 35]",Private,"[105938, 183612]",Secondary,9,Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[32, 35]",Private,"[105938, 183612]",Secondary,9,Separated,Service,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[32, 35]",Private,"[105938, 183612]",Higher,9,Single,Professional,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[32, 35]",Private,"[105938, 183612]",Secondary,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[32, 35]",Private,"[105938, 183612]",Secondary,9,Single,Clerical,Own-child,White,Male,0,0,40,North-America,<=50K
"[32, 35]",Government,"[105938, 183612]",Higher,9,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[32, 35]",Private,"[105938, 183612]",Higher,9,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[35, 37]",Private,"[108540, 184498]",Higher,9,Married,Sales,Husband,White,Male,0,0,40,North-America,>50K
"[35, 37]",Private,"[108540, 184498]",Higher,9,Single,Manual,Unmarried,White,Male,0,0,40,North-America,<=50K
"[35, 37]",Private,"[108540, 184498]",Secondary,9,Separated,Service,Unmarried,White,Female,0,0,40,North-America,<=50K
"[35, 37]",Private,"[108540, 184498]",Secondary,9,Single,Sales,Own-child,White,Male,0,0,40,North-America,<=50K
"[35, 37]",Private,"[108540, 184498]",Secondary,9,Single,Clerical,Unmarried,Black,Female,0,0,40,North-America,<=50K
"[35, 37]",Private,"[108540, 184498]",Basic,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[35, 37]",Self-employed,"[108540, 184498]",Secondary,9,Married,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Other,>50K
"[35, 37]",Private,"[108540, 184498]",Secondary,9,Single,Sales,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[18, 29]",Other,"[52199, 182866]",Basic,9,Separated,Other,Not-in-family,Black,Male,0,0,40,North-America,<=50K
"[18, 29]",Private,"[52199, 182866]",Higher,9,Single,Professional,Not-in-family,White,Male,0,0,40,North-America,>50K
"[18, 29]",Private,"[52199, 182866]",Secondary,9,Married,Service,Husband,White,Male,0,0,40,Other,<=50K
"[18, 29]",Private,"[52199, 182866]",Secondary,9,Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[18, 29]",Private,"[52199, 182866]",Higher,9,Married,Professional,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Other,>50K
"[18, 29]",Private,"[52199, 182866]",Higher,9,Single,Management,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[18, 29]",Private,"[52199, 182866]",Secondary,9,Single,Sales,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[18, 29]",Self-employed,"[52199, 182866]",Basic,9,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[29, 36]",Government,"[28160, 183279]",Basic,9,Separated,Manual,Own-child,Black,Male,0,0,40,North-America,<=50K
"[29, 36]",Government,"[28160, 183279]",Higher,9,Separated,Professional,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[29, 36]",Government,"[28160, 183279]",Secondary,9,Married,Clerical,Husband,White,Male,0,0,40,North-America,>50K
"[29, 36]",Private,"[28160, 183279]",Higher,9,Single,Management,Not-in-family,Black,Female,0,0,40,North-America,<=50K
"[29, 36]",Private,"[28160, 183279]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[29, 36]",Self-employed,"[28160, 183279]",Secondary,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[29, 36]",Private,"[28160, 183279]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[29, 36]",Self-employed,"[28160, 183279]",Secondary,9,Married,Sales,Husband,White,Male,0,0,40,North-America,>50K
"[20, 37]",Other,"[29261, 183511]",Higher,9,Married,Other,Wife,White,Female,0,0,40,North-America,<=50K
"[20, 37]",Private,"[29261, 183511]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[20, 37]",Private,"[29261, 183511]",Secondary,9,Single,Sales,Not-in-family,Black,Female,0,0,40,North-America,<=50K
"[20, 37]",Private,"[29261, 183511]",Secondary,9,Single,Service,Not-in-family,White,Female,0,0,40,Other,<=50K
"[20, 37]",Private,"[29261, 183511]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[20, 37]",Private,"[29261, 183511]",Secondary,9,Single,Sales,Not-in-family,White,Male,0,0,40,North-America,>50K
"[20, 37]",Private,"[29261, 183511]",Secondary,9,Separated,Management,Unmarried,White,Male,0,0,40,North-America,<=50K
"[20, 37]",Private,"[29261, 183511]",Higher,9,Single,Management,Unmarried,White,Female,0,0,40,North-America,>50K
"[21, 36]",Private,"[27053, 184659]",Secondary,"[9, 10]",Separated,Manual,Not-in-family,White,Male,0,"[0, 1504]","[40, 60]",North-America,<=50K
"[21, 36]",Private,"[27053, 184659]",Secondary,"[9, 10]",Married,Sales,Husband,White,Male,0,"[0, 1504]","[40, 60]",North-America,>50K
"[21, 36]",Self-employed,"[27053, 184659]",Higher,"[9, 10]",Married,Professional,Not-in-family,White,Female,0,"[0, 1504]","[40, 60]",North-America,<=50K
"[21, 36]",Private,"[27053, 184659]",Higher,"[9, 10]",Married,Sales,Husband,White,Male,0,"[0, 1504]","[40, 60]",North-America,>50K
"[21, 36]",Government,"[27053, 184659]",Secondary,"[9, 10]",Separated,Manual,Unmarried,White,Male,0,"[0, 1504]","[40, 60]",North-America,<=50K
"[21, 36]",Private,"[27053, 184659]",Secondary,"[9, 10]",Single,Manual,Unmarried,White,Male,0,"[0, 1504]","[40, 60]",North-America,<=50K
"[21, 36]",Private,"[27053, 184659]",Secondary,"[9, 10]",Single,Sales,Other-relative,White,Female,0,"[0, 1504]","[40, 60]",North-America,<=50K
"[21, 36]",Self-employed,"[27053, 184659]",Secondary,"[9, 10]",Married,Manual,Husband,White,Male,0,"[0, 1504]","[40, 60]",North-America,<=50K
"[19, 35]",Private,"[24243, 184737]",Basic,"[9, 10]",Married,Management,Wife,Asian-Pac-Islander,Female,0,"[1573, 1740]",40,North-America,>50K
"[19, 35]",Private,"[24243, 184737]",Higher,"[9, 10]",Separated,Sales,Not-in-family,White,Male,0,"[1573, 1740]",40,North-America,<=50K
"[19, 35]",Private,"[24243, 184737]",Secondary,"[9, 10]",Single,Manual,Own-child,Black,Male,0,"[1573, 1740]",40,North-America,<=50K
"[19, 35]",Private,"[24243, 184737]",Secondary,"[9, 10]",Single,Clerical,Other-relative,Black,Female,0,"[1573, 1740]",40,Other,<=50K
"[19, 35]",Private,"[24243, 184737]",Basic,"[9, 10]",Married,Manual,Husband,White,Male,0,"[1573, 1740]",40,North-America,<=50K
"[19, 35]",Private,"[24243, 184737]",Secondary,"[9, 10]",Single,Manual,Own-child,White,Male,0,"[1573, 1740]",40,North-America,<=50K
"[19, 35]",Private,"[24243, 184737]",Secondary,"[9, 10]",Married,Service,Not-in-family,White,Female,0,"[1573, 1740]",40,North-America,<=50K
"[19, 35]",Private,"[24243, 184737]",Higher,"[9, 10]",Single,Management,Not-in-family,White,Female,0,"[1573, 1740]",40,North-America,<=50K
"[24, 36]",Private,"[43323, 183739]",Secondary,"[7, 9]",Single,Service,Own-child,White,Female,0,"[1762, 2754]","[40, 42]",North-America,<=50K
"[24, 36]",Private,"[43323, 183739]",Secondary,"[7, 9]",Single,Service,Not-in-family,White,Female,0,"[1762, 2754]","[40, 42]",North-America,<=50K
"[24, 36]",Government,"[43323, 183739]",Higher,"[7, 9]",Single,Professional,Not-in-family,White,Female,0,"[1762, 2754]","[40, 42]",North-America,<=50K
"[24, 36]",Private,"[43323, 183739]",Higher,"[7, 9]",Married,Professional,Husband,White,Male,0,"[1762, 2754]","[40, 42]",North-America,<=50K
"[24, 36]",Private,"[43323, 183739]",Higher,"[7, 9]",Single,Professional,Not-in-family,White,Female,0,"[1762, 2754]","[40, 42]",Other,<=50K
"[24, 36]",Private,"[43323, 183739]",Higher,"[7, 9]",Single,Professional,Not-in-family,White,Male,0,"[1762, 2754]","[40, 42]",North-America,<=50K
"[24, 36]",Government,"[43323, 183739]",Secondary,"[7, 9]",Single,Clerical,Not-in-family,White,Male,0,"[1762, 2754]","[40, 42]",North-America,<=50K
"[24, 36]",Private,"[43323, 183739]",Higher,"[7, 9]",Married,Management,Husband,White,Male,0,"[1762, 2754]","[40, 42]",Other,>50K
"[29, 37]",Private,"[35330, 161153]",Basic,9,Single,Manual,Own-child,White,Male,0,"[1590, 2001]","[42, 55]",North-America,<=50K
"[29, 37]",Government,"[35330, 161153]",Higher,9,Married,Service,Wife,White,Female,0,"[1590, 2001]","[42, 55]",North-America,<=50K
"[29, 37]",Private,"[35330, 161153]",Higher,9,Single,Professional,Not-in-family,White,Male,0,"[1590, 2001]","[42, 55]",Other,<=50K
"[29, 37]",Private,"[35330, 161153]",Secondary,9,Separated,Service,Other-relative,White,Male,0,"[1590, 2001]","[42, 55]",Other,<=50K
"[29, 37]",Private,"[35330, 161153]",Higher,9,Separated,Service,Own-child,White,Female,0,"[1590, 2001]","[42, 55]",North-America,<=50K
"[29, 37]",Private,"[35330, 161153]",Higher,9,Married,Management,Husband,White,Male,0,"[1590, 2001]","[42, 55]",North-America,<=50K
"[29, 37]",Other,"[35330, 161153]",Higher,9,Single,Other,Not-in-family,White,Female,0,"[1590, 2001]","[42, 55]",North-America,<=50K
"[29, 37]",Private,"[35330, 161153]",Higher,9,Married,Manual,Husband,White,Male,0,"[1590, 2001]","[42, 55]",North-America,>50K
"[27, 36]",Private,"[33688, 180667]",Secondary,"[9, 10]",Single,Manual,Not-in-family,White,Male,0,"[1573, 2051]","[57, 75]",North-America,<=50K
"[27, 36]",Government,"[33688, 180667]",Secondary,"[9, 10]",Married,Tech,Husband,White,Male,0,"[1573, 2051]","[57, 75]",North-America,<=50K
"[27, 36]",Government,"[33688, 180667]",Higher,"[9, 10]",Married,Professional,Husband,White,Male,0,"[1573, 2051]","[57, 75]",North-America,<=50K
"[27, 36]",Private,"[33688, 180667]",Higher,"[9, 10]",Married,Management,Wife,White,Female,0,"[1573, 2051]","[57, 75]",North-America,>50K
"[27, 36]",Self-employed,"[33688, 180667]",Secondary,"[9, 10]",Married,Professional,Wife,White,Female,0,"[1573, 2051]","[57, 75]",North-America,>50K
"[27, 36]",Private,"[33688, 180667]",Higher,"[9, 10]",Married,Manual,Husband,White,Male,0,"[1573, 2051]","[57, 75]",North-America,<=50K
"[27, 36]",Private,"[33688, 180667]",Secondary,"[9, 10]",Married,Manual,Husband,Black,Male,0,"[1573, 2051]","[57, 75]",North-America,<=50K
"[27, 36]",Private,"[33688, 180667]",Basic,"[9, 10]",Married,Sales,Own-child,Black,Male,0,"[1573, 2051]","[57, 75]",North-America,<=50K
"[17, 36]",Private,"[113654, 170070]",Secondary,"[6, 9]",Separated,Management,Unmarried,White,Female,0,0,"[4, 38]",North-America,<=50K
"[17, 36]",Other,"[113654, 170070]",Secondary,"[6, 9]",Single,Other,Other-relative,Amer-Indian-Eskimo,Female,0,0,"[4, 38]",North-America,<=50K
"[17, 36]",Private,"[113654, 170070]",Basic,"[6, 9]",Married,Manual,Husband,White,Male,0,0,"[4, 38]",North-America,<=50K
"[17, 36]",Government,"[113654, 170070]",Secondary,"[6, 9]",Married,Professional,Husband,White,Male,0,0,"[4, 38]",North-America,<=50K
"[17, 36]",Private,"[113654, 170070]",Secondary,"[6, 9]",Married,Management,Husband,White,Male,0,0,"[4, 38]",North-America,>50K
"[17, 36]",Private,"[113654, 170070]",Higher,"[6, 9]",Single,Management,Unmarried,White,Male,0,0,"[4, 38]",North-America,<=50K
"[17, 36]",Private,"[113654, 170070]",Basic,"[6, 9]",Separated,Service,Unmarried,Black,Female,0,0,"[4, 38]",North-America,<=50K
"[24, 36]",Private,"[103634, 177287]",Secondary,"[8, 9]",Married,Manual,Husband,White,Male,0,0,38,North-America,<=50K
"[24, 36]",Self-employed,"[103634, 177287]",Higher,"[8, 9]",Married,Management,Husband,White,Male,0,0,38,North-America,>50K
"[24, 36]",Private,"[103634, 177287]",Higher,"[8, 9]",Separated,Management,Not-in-family,White,Male,0,0,38,North-America,<=50K
"[24, 36]",Self-employed,"[103634, 177287]",Basic,"[8, 9]",Single,Clerical,Own-child,White,Male,0,0,38,North-America,<=50K
"[24, 36]",Other,"[103634, 177287]",Secondary,"[8, 9]",Single,Other,Not-in-family,White,Male,0,0,38,North-America,<=50K
"[24, 36]",Private,"[103634, 177287]",Secondary,"[8, 9]",Single,Manual,Not-in-family,White,Male,0,0,38,North-America,<=50K
"[24, 36]",Private,"[103634, 177287]",Secondary,"[8, 9]",Married,Manual,Husband,White,Male,0,0,38,North-America,>50K
"[24, 36]",Private,"[103634, 177287]",Higher,"[8, 9]",Married,Professional,Own-child,White,Female,0,0,38,North-America,<=50K
"[17, 27]",Private,"[57898, 166759]",Secondary,"[8, 9]",Single,Clerical,Not-in-family,White,Female,0,0,"[39, 40]",North-America,<=50K
"[17, 27]",Private,"[57898, 166759]",Higher,"[8, 9]",Married,Sales,Husband,White,Male,0,0,"[39, 40]",North-America,>50K
"[17, 27]",Private,"[57898, 166759]",Basic,"[8, 9]",Single,Service,Other-relative,Black,Male,0,0,"[39, 40]",North-America,<=50K
"[17, 27]",Private,"[57898, 166759]",Secondary,"[8, 9]",Single,Sales,Unmarried,White,Male,0,0,"[39, 40]",Central-America,<=50K
"[17, 27]",Private,"[57898, 166759]",Secondary,"[8, 9]",Single,Sales,Not-in-family,White,Female,0,0,"[39, 40]",North-America,<=50K
"[17, 27]",Government,"[57898, 166759]",Basic,"[8, 9]",Married,Manual,Husband,White,Male,0,0,"[39, 40]",North-America,<=50K
"[17, 27]",Government,"[57898, 166759]",Higher,"[8, 9]",Single,Professional,Not-in-family,White,Male,0,0,"[39, 40]",North-America,>50K
"[17, 27]",Private,"[57898, 166759]",Secondary,"[8, 9]",Married,Manual,Husband,White,Male,0,0,"[39, 40]",North-America,<=50K
"[27, 37]",Private,"[94235, 159303]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,"[38, 40]",North-America,<=50K
"[27, 37]",Private,"[94235, 159303]",Basic,9,Single,Clerical,Own-child,White,Female,0,0,"[38, 40]",Central-America,<=50K
"[27, 37]",Private,"[94235, 159303]",Secondary,9,Separated,Service,Not-in-family,Asian-Pac-Islander,Female,0,0,"[38, 40]",North-America,<=50K
"[27, 37]",Other,"[94235, 159303]",Secondary,9,Single,Other,Own-child,White,Male,0,0,"[38, 40]",North-America,<=50K
"[27, 37]",Private,"[94235, 159303]",Higher,9,Single,Professional,Own-child,White,Female,0,0,"[38, 40]",North-America,<=50K
"[27, 37]",Government,"[94235, 159303]",Higher,9,Married,Management,Husband,White,Male,0,0,"[38, 40]",North-America,>50K
"[27, 37]",Private,"[94235, 159303]",Secondary,9,Separated,Clerical,Not-in-family,White,Female,0,0,"[38, 40]",North-America,<=50K
"[27, 37]",Private,"[94235, 159303]",Secondary,9,Single,Service,Unmarried,White,Female,0,0,"[38, 40]",Central-America,<=50K
"[20, 24]",Private,"[23037, 138768]",Secondary,"[8, 9]",Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[20, 24]",Private,"[23037, 138768]",Secondary,"[8, 9]",Separated,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[20, 24]",Private,"[23037, 138768]",Higher,"[8, 9]",Married,Service,Wife,Asian-Pac-Islander,Female,0,0,40,North-America,>50K
"[20, 24]",Private,"[23037, 138768]",Secondary,"[8, 9]",Separated,Management,Own-child,White,Male,0,0,40,North-America,<=50K
