age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
"[26, 28]",Private,"[112847, 132191]",Higher,9,Married,Clerical,Wife,White,Female,0,0,"[40, 45]",North-America,<=50K
"[26, 28]",Private,"[112847, 132191]",Basic,9,Single,Sales,Own-child,White,Male,0,0,"[40, 45]",North-America,<=50K
"[26, 28]",Government,"[101027, 142764]",Higher,9,Separated,Professional,Not-in-family,White,Male,0,0,48,North-America,<=50K
"[26, 28]",Private,"[101027, 142764]",Secondary,9,Separated,Service,Unmarried,Black,Female,0,0,48,North-America,<=50K
"[26, 27]",Private,"[118497, 133425]",Secondary,9,Separated,Service,Unmarried,White,Female,0,0,50,North-America,<=50K
"[26, 27]",Private,"[118497, 133425]",Higher,9,Single,Clerical,Not-in-family,White,Female,0,0,50,North-America,<=50K
"[27, 28]",Self-employed,"[133043, 147340]",Secondary,9,Married,Manual,Husband,White,Male,0,0,50,North-America,<=50K
"[27, 28]",Private,"[133043, 147340]",Secondary,9,Separated,Service,Unmarried,Black,Female,0,0,50,North-America,<=50K
"[19, 21]",Private,"[125010, 140764]",Secondary,9,Married,Sales,Wife,White,Female,0,0,45,North-America,<=50K
"[19, 21]",Private,"[125010, 140764]",Secondary,9,Single,Clerical,Not-in-family,White,Male,0,0,45,North-America,<=50K
"[20, 22]",Private,"[99199, 117222]",Higher,9,Single,Sales,Own-child,White,Male,0,0,"[48, 50]",North-America,<=50K
"[20, 22]",Private,"[99199, 117222]",Basic,9,Married,Manual,Husband,White,Male,0,0,"[48, 50]",Central-America,<=50K
"[23, 24]",Private,"[114357, 119156]",Basic,9,Married,Manual,Husband,White,Male,0,0,50,North-America,<=50K
"[23, 24]",Private,"[114357, 119156]",Basic,9,Married,Manual,Husband,White,Male,0,0,50,Central-America,>50K
23,Private,"[128604, 146499]",Higher,9,Single,Professional,Not-in-family,White,Female,0,0,48,North-America,<=50K
23,Private,"[128604, 146499]",Secondary,9,Single,Service,Not-in-family,White,Female,0,0,48,North-America,<=50K
24,Government,"[98287, 145111]",Higher,9,Married,Management,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
24,Private,"[98287, 145111]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,"[45, 50]",North-America,<=50K
"[24, 25]",Private,"[111243, 117210]",Basic,9,Separated,Manual,Own-child,White,Male,0,0,50,North-America,<=50K
"[24, 25]",Government,"[111243, 117210]",Basic,9,Single,Professional,Own-child,White,Male,0,0,50,North-America,<=50K
25,Private,"[143267, 144259]",Higher,9,Married,Professional,Husband,Black,Male,0,0,"[48, 50]",North-America,<=50K
25,Private,"[143267, 144259]",Secondary,9,Married,Management,Wife,White,Female,0,0,"[48, 50]",North-America,<=50K
"[25, 29]",Government,"[112031, 141876]",Secondary,9,Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[25, 29]",Private,"[112031, 141876]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[35, 37]",Self-employed,"[143058, 184655]",Higher,"[6, 7]",Married,Management,Husband,White,Male,0,0,50,North-America,>50K
"[35, 37]",Private,"[143058, 184655]",Higher,"[6, 7]",Married,Professional,Husband,White,Male,0,0,50,North-America,>50K
"[35, 36]",Government,"[48123, 127306]",Secondary,"[8, 9]",Married,Management,Husband,White,Male,0,0,"[47, 50]",North-America,<=50K
"[35, 36]",Private,"[48123, 127306]",Secondary,"[8, 9]",Married,Management,Husband,White,Male,0,0,"[47, 50]",North-America,<=50K
36,Self-employed,"[104772, 128884]",Secondary,9,Married,Sales,Husband,White,Male,0,0,48,North-America,>50K
36,Self-employed,"[104772, 128884]",Higher,9,Married,Professional,Husband,White,Male,0,0,48,North-America,>50K
36,Private,"[129150, 144169]",Higher,9,Single,Clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Other,<=50K
36,Private,"[129150, 144169]",Basic,9,Single,Sales,Own-child,White,Female,0,0,50,North-America,<=50K
"[30, 35]",Private,"[112383, 152375]",Secondary,9,Separated,Manual,Not-in-family,White,Male,0,0,45,North-America,<=50K
"[30, 35]",Self-employed,"[112383, 152375]",Secondary,9,Married,Service,Wife,White,Female,0,0,45,North-America,<=50K
35,Private,"[112264, 126675]",Basic,9,Separated,Sales,Not-in-family,White,Female,0,0,"[48, 50]",North-America,<=50K
35,Private,"[112264, 126675]",Basic,9,Married,Manual,Husband,White,Male,0,0,"[48, 50]",North-America,<=50K
35,Private,"[99146, 126675]",Higher,9,Single,Professional,Not-in-family,White,Male,0,0,"[46, 50]",North-America,>50K
35,Government,"[99146, 126675]",Higher,9,Separated,Professional,Unmarried,Black,Female,0,0,"[46, 50]",North-America,<=50K
36,Government,"[107302, 112264]",Higher,9,Married,Clerical,Husband,Black,Male,0,0,50,North-America,<=50K
36,Government,"[107302, 112264]",Secondary,9,Married,Service,Husband,White,Male,0,0,50,North-America,>50K
"[30, 31]",Self-employed,"[111567, 113530]",Secondary,9,Married,Sales,Husband,White,Male,0,0,"[45, 48]",North-America,>50K
"[30, 31]",Private,"[111567, 113530]",Secondary,9,Married,Sales,Husband,White,Male,0,0,"[45, 48]",North-America,>50K
"[31, 32]",Private,"[144064, 152109]",Higher,9,Married,Professional,Husband,White,Male,0,0,48,North-America,<=50K
"[31, 32]",Other,"[144064, 152109]",Secondary,9,Single,Other,Unmarried,Black,Female,0,0,48,North-America,<=50K
"[31, 32]",Private,"[103435, 111567]",Secondary,9,Married,Management,Husband,White,Male,0,0,"[49, 50]",North-America,>50K
"[31, 32]",Private,"[103435, 111567]",Secondary,9,Single,Service,Own-child,White,Female,0,0,"[49, 50]",North-America,<=50K
"[32, 33]",Private,"[132832, 159589]",Higher,9,Married,Manual,Husband,White,Male,0,0,50,North-America,<=50K
"[32, 33]",Government,"[132832, 159589]",Secondary,9,Single,Professional,Own-child,White,Female,0,0,50,North-America,<=50K
"[33, 34]",Self-employed,"[117779, 157446]",Secondary,9,Married,Sales,Wife,White,Female,0,0,"[45, 46]",North-America,<=50K
"[33, 34]",Private,"[117779, 157446]",Secondary,9,Separated,Sales,Other-relative,White,Female,0,0,"[45, 46]",North-America,<=50K
"[33, 34]",Private,"[111985, 143582]",Secondary,9,Single,Professional,Not-in-family,White,Male,0,0,"[48, 50]",North-America,<=50K
"[33, 34]",Private,"[111985, 143582]",Higher,9,Single,Service,Unmarried,Black,Female,0,0,"[48, 50]",North-America,<=50K
"[34, 37]",Other,"[107737, 153614]",Secondary,9,Married,Other,Husband,White,Male,0,0,45,North-America,<=50K
"[34, 37]",Other,"[107737, 153614]",Basic,9,Separated,Other,Unmarried,White,Female,0,0,45,North-America,<=50K
"[35, 37]",Other,"[111095, 138192]",Basic,9,Single,Other,Own-child,White,Male,0,0,"[45, 50]",North-America,<=50K
"[35, 37]",Self-employed,"[111095, 138192]",Higher,9,Single,Professional,Not-in-family,White,Male,0,0,"[45, 50]",North-America,>50K
"[19, 20]",Private,"[132320, 136866]",Higher,9,Married,Sales,Husband,White,Male,0,0,45,North-America,>50K
"[19, 20]",Private,"[132320, 136866]",Basic,9,Single,Manual,Not-in-family,White,Female,0,0,45,Other,<=50K
"[20, 24]",Private,"[137876, 137895]",Basic,9,Single,Manual,Unmarried,White,Male,0,0,"[45, 50]",North-America,<=50K
"[20, 24]",Private,"[137876, 137895]",Higher,9,Married,Professional,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
28,Private,"[96226, 100219]",Secondary,9,Married,Sales,Wife,White,Female,0,0,45,North-America,<=50K
28,Private,"[96226, 100219]",Secondary,9,Separated,Manual,Unmarried,White,Male,0,0,45,North-America,<=50K
"[26, 28]",Private,"[150309, 158846]",Secondary,9,Married,Manual,Husband,White,Male,0,0,45,North-America,<=50K
"[26, 28]",Self-employed,"[150309, 158846]",Basic,9,Separated,Service,Unmarried,White,Female,0,0,45,North-America,<=50K
"[29, 30]",Self-employed,"[97723, 130856]",Higher,9,Single,Professional,Own-child,White,Male,0,0,45,North-America,<=50K
"[29, 30]",Private,"[97723, 130856]",Secondary,9,Single,Manual,Own-child,Black,Male,0,0,45,North-America,<=50K
"[30, 31]",Self-employed,"[117507, 131588]",Basic,9,Married,Manual,Husband,White,Male,0,0,45,North-America,<=50K
"[30, 31]",Government,"[117507, 131588]",Secondary,9,Married,Service,Husband,White,Male,0,0,45,North-America,>50K
"[29, 30]",Self-employed,"[140790, 144556]",Higher,9,Married,Manual,Husband,White,Male,0,0,45,North-America,<=50K
"[29, 30]",Government,"[140790, 144556]",Higher,9,Separated,Professional,Unmarried,White,Female,0,0,45,North-America,<=50K
"[30, 31]",Government,"[142038, 156890]",Higher,9,Married,Clerical,Wife,White,Female,0,0,45,North-America,>50K
"[30, 31]",Private,"[142038, 156890]",Secondary,9,Single,Service,Other-relative,Black,Male,0,0,45,North-America,<=50K
31,Private,"[113838, 130021]",Basic,9,Single,Manual,Not-in-family,White,Male,0,0,45,Central-America,<=50K
31,Private,"[113838, 130021]",Basic,9,Married,Manual,Husband,White,Male,0,0,45,North-America,<=50K
33,Private,"[131934, 141490]",Basic,9,Married,Manual,Husband,White,Male,0,0,45,North-America,<=50K
33,Private,"[131934, 141490]",Basic,9,Single,Service,Other-relative,White,Male,0,0,45,North-America,<=50K
34,Private,"[111985, 112564]",Secondary,9,Single,Manual,Other-relative,White,Male,0,0,45,North-America,<=50K
34,Private,"[111985, 112564]",Secondary,9,Separated,Clerical,Not-in-family,White,Female,0,0,45,North-America,<=50K
34,Private,157747,Higher,9,Married,Management,Husband,Black,Male,0,0,45,North-America,<=50K
34,Private,157747,Higher,9,Separated,Management,Not-in-family,White,Female,0,0,45,North-America,>50K
"[34, 36]",Private,"[111746, 137421]",Basic,"[8, 9]",Separated,Manual,Unmarried,Black,Male,0,0,45,North-America,<=50K
"[34, 36]",Other,"[111746, 137421]",Secondary,"[8, 9]",Separated,Other,Unmarried,White,Female,0,0,45,North-America,<=50K
"[34, 36]",Private,"[126569, 157466]",Secondary,9,Married,Manual,Husband,White,Male,0,0,45,North-America,>50K
"[34, 36]",Government,"[126569, 157466]",Secondary,9,Married,Sales,Wife,White,Female,0,0,45,North-America,<=50K
36,Government,"[95336, 99146]",Higher,9,Separated,Professional,Unmarried,White,Female,0,0,45,North-America,<=50K
36,Private,"[95336, 99146]",Secondary,9,Married,Clerical,Husband,White,Male,0,0,45,North-America,<=50K
36,Private,"[132879, 142573]",Secondary,9,Married,Service,Own-child,White,Female,0,0,45,North-America,<=50K
36,Private,"[132879, 142573]",Secondary,9,Separated,Clerical,Own-child,White,Female,0,0,45,Other,<=50K
22,Private,"[102632, 112847]",Higher,9,Married,Management,Husband,White,Male,0,0,"[40, 41]",North-America,<=50K
22,Private,"[102632, 112847]",Secondary,9,Single,Professional,Not-in-family,White,Female,0,0,"[40, 41]",North-America,<=50K
20,Private,"[103840, 118462]",Higher,9,Married,Management,Husband,White,Male,0,0,"[42, 43]",North-America,>50K
20,Private,"[103840, 118462]",Secondary,9,Separated,Clerical,Unmarried,White,Female,0,0,"[42, 43]",North-America,<=50K
"[22, 23]",Private,"[126550, 137510]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[22, 23]",Private,"[126550, 137510]",Basic,9,Separated,Service,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[26, 27]",Government,"[101150, 158156]",Higher,9,Single,Professional,Own-child,Asian-Pac-Islander,Male,0,0,"[41, 42]",Other,<=50K
"[26, 27]",Private,"[101150, 158156]",Secondary,9,Separated,Tech,Unmarried,White,Female,0,0,"[41, 42]",Other,<=50K
29,Private,"[95465, 118520]",Secondary,9,Married,Manual,Husband,White,Male,0,0,42,Other,>50K
29,Self-employed,"[95465, 118520]",Higher,9,Married,Management,Husband,White,Male,0,0,42,North-America,>50K
"[31, 33]",Private,"[152156, 154120]",Secondary,9,Married,Manual,Husband,White,Male,0,0,45,North-America,<=50K
"[31, 33]",Private,"[152156, 154120]",Secondary,9,Married,Sales,Husband,White,Male,0,0,45,North-America,<=50K
33,Private,"[101345, 112847]",Secondary,9,Married,Service,Husband,White,Male,0,0,"[40, 42]",North-America,<=50K
33,Private,"[101345, 112847]",Basic,9,Separated,Service,Unmarried,White,Female,0,0,"[40, 42]",North-America,<=50K
"[35, 36]",Private,"[117381, 144937]",Basic,9,Separated,Service,Not-in-family,Black,Female,0,0,"[40, 42]",North-America,<=50K
"[35, 36]",Government,"[117381, 144937]",Secondary,9,Separated,Clerical,Own-child,White,Female,0,0,"[40, 42]",North-America,<=50K
"[22, 27]",Private,"[100345, 113054]",Basic,9,Single,Service,Own-child,White,Female,0,0,43,North-America,<=50K
"[22, 27]",Self-employed,"[100345, 113054]",Higher,9,Married,Management,Husband,White,Male,0,0,43,Other,>50K
31,Private,"[99844, 149507]",Secondary,"[8, 9]",Single,Manual,Own-child,White,Male,0,0,"[43, 45]",North-America,<=50K
31,Private,"[99844, 149507]",Secondary,"[8, 9]",Single,Sales,Own-child,White,Female,0,0,"[43, 45]",North-America,<=50K
"[33, 34]",Private,"[113364, 115040]",Secondary,9,Separated,Clerical,Unmarried,White,Female,0,0,"[44, 45]",North-America,<=50K
"[33, 34]",Government,"[113364, 115040]",Higher,9,Single,Clerical,Not-in-family,White,Female,0,0,"[44, 45]",North-America,<=50K
"[34, 37]",Private,"[123211, 160449]",Basic,9,Single,Manual,Unmarried,White,Female,0,0,44,North-America,<=50K
"[34, 37]",Private,"[123211, 160449]",Higher,9,Married,Sales,Wife,White,Female,0,0,44,North-America,<=50K
"[30, 32]",Private,"[104052, 130304]",Secondary,9,Separated,Sales,Unmarried,White,Female,0,"[1485, 1741]","[42, 48]",North-America,<=50K
"[30, 32]",Private,"[104052, 130304]",Secondary,9,Married,Tech,Husband,White,Male,0,"[1485, 1741]","[42, 48]",North-America,>50K
"[30, 34]",Private,"[127651, 155343]",Higher,9,Married,Management,Husband,White,Male,0,"[1848, 1887]","[48, 50]",North-America,<=50K
"[30, 34]",Private,"[127651, 155343]",Secondary,9,Married,Sales,Husband,White,Male,0,"[1848, 1887]","[48, 50]",North-America,>50K
"[27, 30]",Self-employed,"[141545, 146161]",Secondary,9,Married,Manual,Husband,White,Male,0,"[1887, 1902]","[45, 50]",North-America,<=50K
"[27, 30]",Private,"[141545, 146161]",Basic,9,Single,Manual,Other-relative,White,Male,0,"[1887, 1902]","[45, 50]",North-America,<=50K
"[32, 33]",Private,"[133503, 156464]",Secondary,9,Separated,Manual,Unmarried,Black,Male,0,"[1902, 1977]","[45, 50]",North-America,<=50K
"[32, 33]",Self-employed,"[133503, 156464]",Higher,9,Married,Management,Husband,White,Male,0,"[1902, 1977]","[45, 50]",North-America,<=50K
"[18, 21]",Private,"[138575, 146586]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,60,North-America,<=50K
"[18, 21]",Private,"[138575, 146586]",Higher,9,Married,Sales,Wife,White,Female,0,0,60,North-America,>50K
"[21, 23]",Private,"[119665, 156980]",Secondary,9,Married,Manual,Not-in-family,Asian-Pac-Islander,Male,0,0,60,Other,<=50K
"[21, 23]",Private,"[119665, 156980]",Secondary,9,Separated,Manual,Own-child,Black,Female,0,0,60,North-America,<=50K
"[23, 25]",Private,"[133373, 141003]",Higher,9,Single,Clerical,Own-child,White,Female,0,0,60,North-America,<=50K
"[23, 25]",Private,"[133373, 141003]",Basic,9,Married,Manual,Husband,White,Male,0,0,60,North-America,<=50K
26,Other,"[118497, 160340]",Secondary,9,Single,Other,Own-child,White,Female,0,0,60,North-America,<=50K
26,Self-employed,"[118497, 160340]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,60,North-America,<=50K
27,Other,"[101618, 140863]",Higher,9,Single,Other,Unmarried,White,Female,0,0,"[50, 60]",North-America,<=50K
27,Self-employed,"[101618, 140863]",Higher,9,Single,Professional,Own-child,White,Male,0,0,"[50, 60]",Other,>50K
"[28, 29]",Private,"[118337, 131298]",Higher,9,Single,Manual,Own-child,White,Male,0,0,60,North-America,<=50K
"[28, 29]",Government,"[118337, 131298]",Secondary,9,Married,Clerical,Husband,White,Male,0,0,60,North-America,<=50K
"[29, 30]",Private,"[104737, 112115]",Secondary,9,Single,Service,Own-child,Black,Male,0,0,60,North-America,<=50K
"[29, 30]",Private,"[104737, 112115]",Secondary,9,Single,Service,Own-child,White,Male,0,0,60,North-America,<=50K
30,Private,"[124187, 144064]",Basic,9,Married,Manual,Wife,Black,Female,0,0,"[60, 62]",North-America,<=50K
30,Self-employed,"[124187, 144064]",Secondary,9,Married,Manual,Husband,White,Male,0,0,"[60, 62]",North-America,<=50K
"[31, 32]",Private,"[90705, 91666]",Secondary,9,Single,Sales,Unmarried,Black,Female,0,0,60,North-America,<=50K
"[31, 32]",Private,"[90705, 91666]",Secondary,9,Married,Management,Husband,White,Male,0,0,60,North-America,>50K
31,Private,"[113364, 126402]",Secondary,9,Married,Manual,Husband,White,Male,0,0,60,North-America,<=50K
31,Government,"[113364, 126402]",Higher,9,Single,Tech,Own-child,Asian-Pac-Islander,Male,0,0,60,North-America,<=50K
"[32, 33]",Government,"[114746, 119829]",Basic,9,Single,Service,Own-child,White,Female,0,0,60,North-America,<=50K
"[32, 33]",Private,"[114746, 119829]",Secondary,9,Single,Manual,Own-child,Black,Male,0,0,60,North-America,<=50K
33,Private,"[120201, 126950]",Basic,9,Single,Service,Other-relative,White,Female,0,0,"[60, 65]",Central-America,<=50K
33,Other,"[120201, 126950]",Secondary,9,Single,Other,Own-child,White,Male,0,0,"[60, 65]",North-America,<=50K
35,Private,"[127930, 143058]",Higher,9,Married,Professional,Husband,White,Male,0,0,60,North-America,>50K
35,Private,"[127930, 143058]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,60,North-America,<=50K
"[34, 35]",Private,"[153976, 159255]",Higher,9,Married,Professional,Husband,White,Male,0,0,60,North-America,>50K
"[34, 35]",Private,"[153976, 159255]",Secondary,9,Separated,Management,Unmarried,Black,Female,0,0,60,North-America,<=50K
"[36, 37]",Other,"[126675, 160728]",Secondary,9,Married,Other,Wife,White,Female,0,0,60,North-America,<=50K
"[36, 37]",Private,"[126675, 160728]",Higher,9,Married,Service,Husband,Black,Male,0,0,60,North-America,<=50K
"[34, 37]",Private,"[143771, 146980]",Secondary,9,Single,Manual,Unmarried,Black,Female,0,0,"[60, 65]",North-America,<=50K
"[34, 37]",Private,"[143771, 146980]",Secondary,9,Married,Professional,Husband,White,Male,0,0,"[60, 65]",North-America,<=50K
"[20, 26]",Private,"[95997, 113571]",Higher,9,Married,Management,Husband,White,Male,0,0,70,North-America,>50K
"[20, 26]",Government,"[95997, 113571]",Higher,9,Separated,Professional,Unmarried,White,Female,0,0,70,North-America,<=50K
27,Private,"[96226, 155057]",Secondary,9,Separated,Management,Not-in-family,White,Female,0,0,70,North-America,<=50K
27,Self-employed,"[96226, 155057]",Basic,9,Married,Manual,Husband,White,Male,0,0,70,North-America,<=50K
29,Private,"[116207, 120986]",Higher,9,Single,Professional,Not-in-family,White,Male,0,0,65,North-America,<=50K
29,Other,"[116207, 120986]",Basic,9,Separated,Other,Not-in-family,Black,Male,0,0,65,North-America,<=50K
28,Private,"[124680, 145284]",Higher,9,Married,Professional,Husband,White,Male,0,0,70,North-America,>50K
28,Self-employed,"[124680, 145284]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,70,North-America,<=50K
"[18, 23]",Private,"[25837, 133061]",Secondary,"[7, 9]",Single,Manual,Own-child,White,Female,0,0,"[72, 80]",North-America,<=50K
"[18, 23]",Private,"[25837, 133061]",Secondary,"[7, 9]",Married,Management,Husband,White,Male,0,0,"[72, 80]",North-America,>50K
"[25, 26]",Private,"[139730, 153078]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,80,Other,<=50K
"[25, 26]",Private,"[139730, 153078]",Secondary,9,Separated,Clerical,Not-in-family,White,Female,0,0,80,North-America,<=50K
"[27, 30]",Self-employed,"[137629, 155781]",Higher,9,Married,Sales,Husband,White,Male,0,0,"[70, 80]",North-America,>50K
"[27, 30]",Private,"[137629, 155781]",Secondary,9,Single,Sales,Not-in-family,White,Male,0,0,"[70, 80]",North-America,<=50K
"[29, 31]",Self-employed,"[95423, 159589]",Higher,9,Single,Manual,Not-in-family,White,Male,0,0,"[80, 85]",Central-America,<=50K
"[29, 31]",Private,"[95423, 159589]",Higher,9,Married,Professional,Husband,White,Male,0,0,"[80, 85]",North-America,>50K
"[31, 33]",Private,"[121055, 131568]",Secondary,9,Separated,Manual,Own-child,White,Male,0,0,"[66, 70]",North-America,<=50K
"[31, 33]",Private,"[121055, 131568]",Secondary,9,Married,Sales,Husband,White,Male,0,0,"[66, 70]",North-America,>50K
"[33, 34]",Private,"[105370, 152493]",Basic,9,Married,Manual,Husband,Black,Male,0,0,70,North-America,<=50K
"[33, 34]",Private,"[105370, 152493]",Secondary,9,Single,Clerical,Unmarried,Black,Female,0,0,70,North-America,<=50K
"[35, 37]",Private,"[103925, 129573]",Secondary,9,Separated,Manual,Not-in-family,White,Male,0,0,"[65, 68]",North-America,<=50K
"[35, 37]",Private,"[103925, 129573]",Secondary,9,Married,Sales,Husband,White,Male,0,0,"[65, 68]",North-America,>50K
"[34, 36]",Private,"[111415, 138940]",Secondary,9,Separated,Manual,Unmarried,White,Male,0,0,70,North-America,<=50K
"[34, 36]",Government,"[111415, 138940]",Secondary,9,Separated,Clerical,Unmarried,Black,Female,0,0,70,North-America,<=50K
"[36, 37]",Private,"[111545, 126738]",Higher,9,Single,Management,Not-in-family,White,Male,0,0,"[70, 72]",North-America,>50K
"[36, 37]",Private,"[111545, 126738]",Basic,9,Single,Manual,Other-relative,White,Male,0,0,"[70, 72]",North-America,<=50K
"[32, 35]",Self-employed,"[102471, 118551]",Secondary,9,Married,Management,Husband,White,Male,0,0,80,North-America,<=50K
"[32, 35]",Self-employed,"[102471, 118551]",Secondary,9,Married,Manual,Husband,White,Male,0,0,80,North-America,<=50K
"[33, 36]",Private,"[89622, 123291]",Secondary,9,Separated,Clerical,Unmarried,White,Female,0,0,"[80, 84]",North-America,<=50K
"[33, 36]",Private,"[89622, 123291]",Higher,9,Single,Service,Own-child,White,Female,0,0,"[80, 84]",North-America,<=50K
"[33, 36]",Government,"[139057, 147548]",Basic,9,Married,Manual,Husband,Black,Male,0,0,"[84, 85]",North-America,>50K
"[33, 36]",Private,"[139057, 147548]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,"[84, 85]",North-America,<=50K
"[19, 30]",Private,"[110239, 137578]",Secondary,"[6, 9]",Single,Manual,Own-child,White,Male,0,0,"[53, 55]",North-America,<=50K
"[19, 30]",Private,"[110239, 137578]",Higher,"[6, 9]",Married,Management,Husband,Asian-Pac-Islander,Male,0,0,"[53, 55]",Other,<=50K
"[19, 22]",Private,"[112432, 138575]",Secondary,9,Single,Professional,Own-child,White,Male,0,0,"[56, 58]",North-America,<=50K
"[19, 22]",Self-employed,"[112432, 138575]",Secondary,9,Separated,Sales,Not-in-family,White,Male,0,0,"[56, 58]",North-America,<=50K
26,Private,"[120268, 159732]",Higher,9,Single,Management,Unmarried,White,Female,0,0,"[50, 52]",Other,<=50K
26,Private,"[120268, 159732]",Basic,9,Married,Manual,Wife,Amer-Indian-Eskimo,Female,0,0,"[50, 52]",North-America,<=50K
"[24, 26]",Self-employed,"[98155, 103064]",Higher,9,Married,Sales,Husband,White,Male,0,0,55,Other,<=50K
"[24, 26]",Government,"[98155, 103064]",Basic,9,Married,Manual,Husband,White,Male,0,0,55,North-America,<=50K
"[26, 27]",Private,"[102476, 138705]",Higher,9,Single,Management,Not-in-family,White,Male,0,0,"[50, 53]",North-America,<=50K
"[26, 27]",Private,"[102476, 138705]",Secondary,9,Separated,Manual,Other-relative,White,Female,0,0,"[50, 53]",North-America,<=50K
"[29, 30]",Private,"[97453, 159479]",Secondary,9,Married,Manual,Husband,White,Male,0,0,"[54, 55]",Central-America,<=50K
"[29, 30]",Other,"[97453, 159479]",Secondary,9,Married,Other,Husband,White,Male,0,0,"[54, 55]",North-America,<=50K
30,Private,"[91145, 111415]",Basic,9,Married,Manual,Husband,White,Male,0,0,55,North-America,<=50K
30,Private,"[91145, 111415]",Basic,9,Married,Manual,Husband,White,Male,0,0,55,North-America,<=50K
"[28, 30]",Private,"[117570, 119793]",Secondary,9,Separated,Service,Unmarried,White,Female,0,0,60,North-America,<=50K
"[28, 30]",Private,"[117570, 119793]",Secondary,9,Separated,Sales,Not-in-family,White,Female,0,0,60,North-America,<=50K
31,Private,"[101562, 101761]",Higher,9,Single,Clerical,Not-in-family,White,Female,0,0,"[51, 55]",North-America,<=50K
31,Other,"[101562, 101761]",Secondary,9,Single,Other,Own-child,White,Male,0,0,"[51, 55]",North-America,<=50K
"[31, 32]",Private,"[130057, 157640]",Higher,9,Separated,Tech,Unmarried,White,Female,0,0,55,North-America,<=50K
"[31, 32]",Private,"[130057, 157640]",Secondary,9,Separated,Tech,Other-relative,White,Male,0,0,55,North-America,<=50K
"[32, 33]",Private,"[93930, 103642]",Secondary,9,Single,Manual,Other-relative,White,Male,0,0,"[50, 55]",North-America,<=50K
"[32, 33]",Private,"[93930, 103642]",Secondary,9,Married,Manual,Husband,White,Male,0,0,"[50, 55]",North-America,<=50K
"[34, 37]",Self-employed,"[98389, 152246]",Secondary,9,Married,Sales,Wife,White,Female,0,0,"[50, 52]",North-America,<=50K
"[34, 37]",Private,"[98389, 152246]",Higher,9,Separated,Management,Not-in-family,White,Male,0,0,"[50, 52]",North-America,>50K
"[33, 34]",Private,"[100734, 154120]",Higher,9,Married,Professional,Husband,White,Male,0,0,55,North-America,>50K
"[33, 34]",Government,"[100734, 154120]",Higher,9,Single,Professional,Not-in-family,White,Female,0,0,55,North-America,>50K
"[31, 32]",Private,"[115066, 159737]",Secondary,9,Married,Manual,Husband,White,Male,0,0,"[58, 60]",North-America,>50K
"[31, 32]",Self-employed,"[115066, 159737]",Secondary,9,Single,Management,Not-in-family,White,Male,0,0,"[58, 60]",North-America,<=50K
"[35, 37]",Government,"[107233, 120045]",Higher,9,Married,Clerical,Husband,White,Male,0,0,"[55, 56]",North-America,<=50K
"[35, 37]",Government,"[107233, 120045]",Higher,9,Married,Professional,Husband,White,Male,0,0,"[55, 56]",North-America,>50K
35,Private,"[140854, 153066]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,60,North-America,<=50K
35,Private,"[140854, 153066]",Secondary,9,Single,Management,Not-in-family,Black,Female,0,0,60,North-America,<=50K
"[19, 21]",Government,"[115420, 124265]",Higher,9,Married,Professional,Husband,White,Male,0,0,50,North-America,>50K
"[19, 21]",Private,"[115420, 124265]",Higher,9,Married,Manual,Husband,Asian-Pac-Islander,Male,0,0,50,Other,>50K
"[23, 26]",Private,"[145111, 152436]",Higher,9,Married,Manual,Husband,White,Male,0,0,50,North-America,>50K
"[23, 26]",Private,"[145111, 152436]",Basic,9,Single,Manual,Not-in-family,Black,Male,0,0,50,Other,<=50K
31,Private,"[91666, 119411]",Secondary,9,Single,Sales,Own-child,White,Female,0,0,50,North-America,<=50K
31,Self-employed,"[91666, 119411]",Secondary,9,Married,Manual,Husband,White,Male,0,0,50,Other,<=50K
"[28, 30]",Private,"[146042, 153549]",Secondary,9,Married,Manual,Husband,White,Male,0,0,50,North-America,<=50K
"[28, 30]",Self-employed,"[146042, 153549]",Higher,9,Married,Professional,Husband,White,Male,0,0,50,North-America,>50K
"[32, 33]",Private,"[99646, 138667]",Secondary,9,Single,Service,Not-in-family,White,Male,0,0,50,North-America,<=50K
"[32, 33]",Government,"[99646, 138667]",Higher,9,Married,Management,Husband,White,Male,0,0,50,North-America,<=50K
