age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
"[19, 22]",Private,"[96483, 159313]",Secondary,9,Single,Manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[19, 22]",Private,"[96483, 159313]",Secondary,9,Separated,Tech,Unmarried,White,Female,0,0,40,North-America,<=50K
"[19, 22]",Government,"[96483, 159313]",Higher,9,Married,Professional,Husband,White,Male,0,0,40,Other,<=50K
"[19, 22]",Private,"[96483, 159313]",Secondary,9,Married,Professional,Husband,White,Male,0,0,40,North-America,<=50K
"[19, 22]",Government,"[96483, 159313]",Higher,9,Married,Professional,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[19, 22]",Private,"[96483, 159313]",Secondary,9,Married,Tech,Husband,White,Male,0,0,40,North-America,>50K
"[19, 22]",Government,"[96483, 159313]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Government,"[112650, 157624]",Secondary,9,Single,Clerical,Unmarried,Black,Female,0,0,40,North-America,<=50K
"[22, 30]",Private,"[112650, 157624]",Secondary,9,Separated,Professional,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Government,"[112650, 157624]",Higher,9,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[22, 30]",Private,"[112650, 157624]",Higher,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Other,"[112650, 157624]",Secondary,9,Single,Other,Other-relative,White,Female,0,0,40,North-America,<=50K
"[22, 30]",Private,"[112650, 157624]",Basic,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Self-employed,"[112650, 157624]",Higher,9,Married,Clerical,Husband,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Government,"[112650, 157624]",Secondary,9,Married,Service,Husband,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Private,"[112650, 157624]",Higher,9,Single,Management,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Private,"[112650, 157624]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Private,"[112650, 157624]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[22, 30]",Private,"[112650, 157624]",Secondary,9,Separated,Service,Own-child,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Private,"[112650, 157624]",Secondary,9,Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Self-employed,"[112650, 157624]",Secondary,9,Separated,Manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[22, 30]",Government,"[112650, 157624]",Higher,9,Separated,Professional,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[22, 30]",Self-employed,"[112650, 157624]",Basic,9,Separated,Sales,Own-child,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[90668, 158416]",Secondary,"[6, 9]",Single,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[30, 36]",Government,"[90668, 158416]",Higher,"[6, 9]",Married,Sales,Husband,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[90668, 158416]",Basic,"[6, 9]",Single,Service,Own-child,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[90668, 158416]",Secondary,"[6, 9]",Single,Service,Own-child,White,Female,0,0,40,North-America,<=50K
"[30, 36]",Private,"[90668, 158416]",Secondary,"[6, 9]",Separated,Tech,Unmarried,White,Female,0,0,40,North-America,<=50K
"[30, 36]",Government,"[90668, 158416]",Secondary,"[6, 9]",Married,Manual,Other-relative,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Self-employed,"[90668, 158416]",Higher,"[6, 9]",Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[30, 36]",Private,"[90668, 158416]",Secondary,"[6, 9]",Separated,Sales,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[30, 36]",Private,"[90668, 158416]",Secondary,"[6, 9]",Single,Clerical,Own-child,White,Female,0,0,40,North-America,<=50K
"[30, 36]",Private,"[90668, 158416]",Secondary,"[6, 9]",Married,Tech,Husband,White,Male,0,0,40,North-America,>50K
"[30, 36]",Private,"[90668, 158416]",Secondary,"[6, 9]",Single,Manual,Other-relative,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[90668, 158416]",Secondary,"[6, 9]",Single,Service,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[90668, 158416]",Secondary,"[6, 9]",Separated,Management,Not-in-family,White,Female,0,0,40,North-America,>50K
"[30, 36]",Private,"[90668, 158416]",Basic,"[6, 9]",Single,Manual,Own-child,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[90668, 158416]",Higher,"[6, 9]",Separated,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[30, 36]",Government,"[90668, 158416]",Higher,"[6, 9]",Married,Professional,Wife,White,Female,0,0,40,North-America,>50K
"[30, 37]",Private,"[94235, 157673]",Higher,9,Separated,Sales,Unmarried,White,Male,0,0,40,Other,<=50K
"[30, 37]",Private,"[94235, 157673]",Higher,9,Separated,Management,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,North-America,<=50K
"[30, 37]",Private,"[94235, 157673]",Secondary,9,Married,Sales,Husband,White,Male,0,0,40,North-America,>50K
"[30, 37]",Government,"[94235, 157673]",Secondary,9,Single,Clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,North-America,<=50K
"[30, 37]",Private,"[94235, 157673]",Secondary,9,Married,Sales,Husband,White,Male,0,0,40,North-America,>50K
"[30, 37]",Private,"[94235, 157673]",Basic,9,Single,Manual,Own-child,White,Male,0,0,40,Central-America,<=50K
"[30, 37]",Private,"[94235, 157673]",Secondary,9,Single,Management,Own-child,White,Female,0,0,40,North-America,<=50K
"[30, 37]",Government,"[94235, 157673]",Higher,9,Separated,Professional,Unmarried,White,Female,0,0,40,North-America,>50K
"[30, 37]",Private,"[94235, 157673]",Higher,9,Single,Professional,Not-in-family,White,Female,0,0,40,North-America,>50K
"[30, 37]",Government,"[94235, 157673]",Higher,9,Single,Professional,Not-in-family,White,Male,0,0,40,North-America,>50K
"[30, 37]",Private,"[94235, 157673]",Secondary,9,Single,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[30, 37]",Private,"[94235, 157673]",Secondary,9,Single,Service,Own-child,White,Female,0,0,40,North-America,<=50K
"[30, 37]",Private,"[94235, 157673]",Secondary,9,Single,Service,Own-child,White,Male,0,0,40,North-America,<=50K
"[30, 37]",Private,"[94235, 157673]",Secondary,9,Married,Service,Other-relative,Black,Female,0,0,40,North-America,<=50K
"[30, 37]",Private,"[94235, 157673]",Higher,9,Married,Professional,Husband,White,Male,0,0,40,North-America,>50K
"[30, 37]",Private,"[94235, 157673]",Secondary,9,Single,Service,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[20, 29]",Self-employed,"[113464, 160300]",Secondary,9,Separated,Management,Unmarried,White,Female,0,0,40,North-America,<=50K
"[20, 29]",Private,"[113464, 160300]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[20, 29]",Private,"[113464, 160300]",Secondary,9,Single,Professional,Not-in-family,White,Male,0,0,40,Other,<=50K
"[20, 29]",Government,"[113464, 160300]",Secondary,9,Married,Service,Husband,White,Male,0,0,40,North-America,>50K
"[20, 29]",Private,"[113464, 160300]",Secondary,9,Separated,Sales,Other-relative,White,Female,0,0,40,North-America,<=50K
"[20, 29]",Private,"[113464, 160300]",Secondary,9,Married,Clerical,Wife,White,Female,0,0,40,North-America,>50K
"[20, 29]",Private,"[113464, 160300]",Secondary,9,Single,Management,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[20, 29]",Private,"[113464, 160300]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[20, 29]",Government,"[113464, 160300]",Secondary,9,Married,Service,Husband,White,Male,0,0,40,North-America,<=50K
"[20, 29]",Private,"[113464, 160300]",Secondary,9,Separated,Service,Unmarried,Black,Male,0,0,40,North-America,<=50K
"[20, 29]",Government,"[113464, 160300]",Secondary,9,Married,Clerical,Husband,White,Male,0,0,40,North-America,<=50K
"[20, 29]",Private,"[113464, 160300]",Secondary,9,Married,Sales,Husband,White,Male,0,0,40,North-America,>50K
"[20, 29]",Private,"[113464, 160300]",Secondary,9,Married,Manual,Husband,Black,Male,0,0,40,North-America,<=50K
"[20, 29]",Private,"[113464, 160300]",Secondary,9,Separated,Management,Other-relative,White,Female,0,0,40,North-America,<=50K
"[20, 29]",Private,"[113464, 160300]",Basic,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[20, 29]",Private,"[113464, 160300]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[111883, 159322]",Basic,9,Single,Manual,Own-child,White,Female,0,0,40,Other,<=50K
"[30, 36]",Private,"[111883, 159322]",Higher,9,Separated,Sales,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Other,"[111883, 159322]",Secondary,9,Separated,Other,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Self-employed,"[111883, 159322]",Basic,9,Married,Management,Husband,White,Male,0,0,40,Other,>50K
"[30, 36]",Private,"[111883, 159322]",Higher,9,Married,Sales,Husband,White,Male,0,0,40,North-America,>50K
"[30, 36]",Self-employed,"[111883, 159322]",Basic,9,Married,Manual,Husband,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[111883, 159322]",Secondary,9,Single,Service,Own-child,White,Female,0,0,40,Central-America,<=50K
"[30, 36]",Government,"[111883, 159322]",Higher,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[30, 36]",Private,"[111883, 159322]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[111883, 159322]",Secondary,9,Separated,Management,Not-in-family,Black,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[111883, 159322]",Secondary,9,Married,Management,Husband,White,Male,0,0,40,North-America,>50K
"[30, 36]",Other,"[111883, 159322]",Secondary,9,Married,Other,Husband,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Other,"[111883, 159322]",Basic,9,Separated,Other,Own-child,White,Male,0,0,40,North-America,<=50K
"[30, 36]",Private,"[111883, 159322]",Secondary,9,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[30, 36]",Government,"[111883, 159322]",Secondary,9,Single,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[30, 36]",Private,"[111883, 159322]",Secondary,9,Single,Service,Own-child,White,Female,0,0,40,North-America,<=50K
"[21, 35]",Private,"[112139, 159888]",Secondary,9,Separated,Clerical,Unmarried,White,Female,0,0,40,North-America,<=50K
"[21, 35]",Private,"[112139, 159888]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,40,North-America,<=50K
"[21, 35]",Private,"[112139, 159888]",Higher,9,Married,Manual,Husband,White,Male,0,0,40,North-America,>50K
"[21, 35]",Private,"[112139, 159888]",Secondary,9,Separated,Sales,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[21, 35]",Government,"[112139, 159888]",Secondary,9,Single,Service,Own-child,White,Male,0,0,40,North-America,<=50K
"[21, 35]",Government,"[112139, 159888]",Secondary,9,Separated,Clerical,Unmarried,White,Female,0,0,40,North-America,<=50K
"[21, 35]",Private,"[112139, 159888]",Higher,9,Separated,Management,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[21, 35]",Private,"[112139, 159888]",Secondary,9,Single,Service,Own-child,White,Male,0,0,40,North-America,<=50K
"[21, 35]",Private,"[112139, 159888]",Secondary,9,Single,Service,Not-in-family,Black,Male,0,0,40,North-America,<=50K
"[21, 35]",Private,"[112139, 159888]",Higher,9,Married,Tech,Husband,White,Male,0,0,40,North-America,>50K
"[21, 35]",Government,"[112139, 159888]",Higher,9,Married,Professional,Husband,Black,Male,0,0,40,Other,>50K
"[21, 35]",Private,"[112139, 159888]",Higher,9,Single,Sales,Own-child,White,Male,0,0,40,North-America,<=50K
"[21, 35]",Self-employed,"[112139, 159888]",Secondary,9,Separated,Manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
"[21, 35]",Private,"[112139, 159888]",Secondary,9,Separated,Clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
"[21, 35]",Private,"[112139, 159888]",Secondary,9,Separated,Service,Not-in-family,White,Male,0,0,40,Other,<=50K
"[21, 35]",Private,"[112139, 159888]",Secondary,9,Married,Professional,Husband,White,Male,0,0,40,North-America,<=50K
"[18, 36]",Private,"[54595, 156464]",Secondary,"[6, 9]",Married,Sales,Husband,White,Male,0,"[0, 2001]",40,North-America,>50K
"[18, 36]",Private,"[54595, 156464]",Secondary,"[6, 9]",Single,Sales,Own-child,Black,Female,0,"[0, 2001]",40,North-America,<=50K
"[18, 36]",Government,"[54595, 156464]",Higher,"[6, 9]",Separated,Service,Not-in-family,White,Male,0,"[0, 2001]",40,North-America,>50K
"[18, 36]",Private,"[54595, 156464]",Basic,"[6, 9]",Single,Manual,Not-in-family,Black,Male,0,"[0, 2001]",40,North-America,<=50K
"[18, 36]",Private,"[54595, 156464]",Higher,"[6, 9]",Separated,Clerical,Unmarried,White,Female,0,"[0, 2001]",40,North-America,<=50K
"[18, 36]",Private,"[54595, 156464]",Secondary,"[6, 9]",Married,Sales,Husband,White,Male,0,"[0, 2001]",40,North-America,<=50K
"[18, 36]",Private,"[54595, 156464]",Secondary,"[6, 9]",Single,Sales,Not-in-family,White,Female,0,"[0, 2001]",40,North-America,<=50K
"[18, 36]",Government,"[54595, 156464]",Higher,"[6, 9]",Single,Professional,Not-in-family,White,Female,0,"[0, 2001]",40,Other,<=50K
"[18, 36]",Self-employed,"[54595, 156464]",Secondary,"[6, 9]",Separated,Manual,Not-in-family,White,Male,0,"[0, 2001]",40,North-America,<=50K
"[18, 36]",Private,"[54595, 156464]",Secondary,"[6, 9]",Separated,Clerical,Not-in-family,White,Female,0,"[0, 2001]",40,Other,<=50K
"[18, 36]",Private,"[54595, 156464]",Secondary,"[6, 9]",Separated,Clerical,Not-in-family,White,Female,0,"[0, 2001]",40,North-America,<=50K
"[18, 36]",Private,"[54595, 156464]",Secondary,"[6, 9]",Separated,Manual,Not-in-family,White,Male,0,"[0, 2001]",40,North-America,<=50K
"[18, 36]",Private,"[54595, 156464]",Secondary,"[6, 9]",Separated,Sales,Not-in-family,White,Female,0,"[0, 2001]",40,North-America,<=50K
"[18, 36]",Private,"[54595, 156464]",Higher,"[6, 9]",Married,Professional,Husband,White,Male,0,"[0, 2001]",40,Other,<=50K
"[18, 36]",Private,"[54595, 156464]",Secondary,"[6, 9]",Separated,Manual,Unmarried,Black,Female,0,"[0, 2001]",40,North-America,<=50K
"[18, 36]",Self-employed,"[54595, 156464]",Higher,"[6, 9]",Married,Professional,Husband,White,Male,0,"[0, 2001]",40,North-America,>50K
"[21, 30]",Private,"[92262, 181284]",Higher,"[6, 9]",Single,Clerical,Not-in-family,White,Male,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Basic,"[6, 9]",Single,Service,Unmarried,Amer-Indian-Eskimo,Male,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Higher,"[6, 9]",Married,Professional,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Higher,"[6, 9]",Married,Professional,Husband,White,Male,0,0,"[40, 50]",North-America,>50K
"[21, 30]",Private,"[92262, 181284]",Basic,"[6, 9]",Single,Service,Own-child,Black,Female,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Secondary,"[6, 9]",Married,Professional,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Higher,"[6, 9]",Single,Professional,Own-child,White,Male,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Higher,"[6, 9]",Married,Clerical,Wife,White,Female,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Basic,"[6, 9]",Single,Sales,Own-child,White,Male,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Government,"[92262, 181284]",Higher,"[6, 9]",Separated,Professional,Not-in-family,White,Male,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Secondary,"[6, 9]",Separated,Service,Unmarried,Black,Female,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Secondary,"[6, 9]",Separated,Service,Unmarried,White,Female,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Higher,"[6, 9]",Single,Clerical,Not-in-family,White,Female,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Self-employed,"[92262, 181284]",Secondary,"[6, 9]",Married,Manual,Husband,White,Male,0,0,"[40, 50]",North-America,<=50K
"[21, 30]",Private,"[92262, 181284]",Secondary,"[6, 9]",Separated,Service,Unmarried,Black,Female,0,0,"[40, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Secondary,9,Married,Sales,Wife,White,Female,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Secondary,9,Single,Clerical,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Higher,9,Single,Sales,Own-child,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Basic,9,Married,Manual,Husband,White,Male,0,0,"[45, 50]",Central-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Basic,9,Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Basic,9,Married,Manual,Husband,White,Male,0,0,"[45, 50]",Central-America,>50K
"[19, 29]",Private,"[98287, 146499]",Higher,9,Single,Professional,Not-in-family,White,Female,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Secondary,9,Single,Service,Not-in-family,White,Female,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Government,"[98287, 146499]",Higher,9,Married,Management,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Secondary,9,Single,Manual,Own-child,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Basic,9,Separated,Manual,Own-child,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Government,"[98287, 146499]",Basic,9,Single,Professional,Own-child,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Higher,9,Married,Professional,Husband,Black,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Secondary,9,Married,Management,Wife,White,Female,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Government,"[98287, 146499]",Secondary,9,Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 29]",Private,"[98287, 146499]",Secondary,9,Single,Manual,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Self-employed,"[48123, 184655]",Higher,"[6, 9]",Married,Management,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[30, 37]",Private,"[48123, 184655]",Higher,"[6, 9]",Married,Professional,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[30, 37]",Government,"[48123, 184655]",Secondary,"[6, 9]",Married,Management,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Private,"[48123, 184655]",Secondary,"[6, 9]",Married,Management,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Self-employed,"[48123, 184655]",Secondary,"[6, 9]",Married,Sales,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[30, 37]",Self-employed,"[48123, 184655]",Higher,"[6, 9]",Married,Professional,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[30, 37]",Private,"[48123, 184655]",Higher,"[6, 9]",Single,Clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,"[45, 50]",Other,<=50K
"[30, 37]",Private,"[48123, 184655]",Basic,"[6, 9]",Single,Sales,Own-child,White,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Private,"[48123, 184655]",Secondary,"[6, 9]",Separated,Manual,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Self-employed,"[48123, 184655]",Secondary,"[6, 9]",Married,Service,Wife,White,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Private,"[48123, 184655]",Basic,"[6, 9]",Separated,Sales,Not-in-family,White,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Private,"[48123, 184655]",Basic,"[6, 9]",Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Private,"[48123, 184655]",Higher,"[6, 9]",Single,Professional,Not-in-family,White,Male,0,0,"[45, 50]",North-America,>50K
"[30, 37]",Government,"[48123, 184655]",Higher,"[6, 9]",Separated,Professional,Unmarried,Black,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Government,"[48123, 184655]",Higher,"[6, 9]",Married,Clerical,Husband,Black,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Government,"[48123, 184655]",Secondary,"[6, 9]",Married,Service,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[30, 37]",Self-employed,"[103435, 159589]",Secondary,9,Married,Sales,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[30, 37]",Private,"[103435, 159589]",Secondary,9,Married,Sales,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[30, 37]",Private,"[103435, 159589]",Higher,9,Married,Professional,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Other,"[103435, 159589]",Secondary,9,Single,Other,Unmarried,Black,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Private,"[103435, 159589]",Secondary,9,Married,Management,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[30, 37]",Private,"[103435, 159589]",Secondary,9,Single,Service,Own-child,White,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Private,"[103435, 159589]",Higher,9,Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Government,"[103435, 159589]",Secondary,9,Single,Professional,Own-child,White,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Self-employed,"[103435, 159589]",Secondary,9,Married,Sales,Wife,White,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Private,"[103435, 159589]",Secondary,9,Separated,Sales,Other-relative,White,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Private,"[103435, 159589]",Secondary,9,Single,Professional,Not-in-family,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Private,"[103435, 159589]",Higher,9,Single,Service,Unmarried,Black,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Other,"[103435, 159589]",Secondary,9,Married,Other,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Other,"[103435, 159589]",Basic,9,Separated,Other,Unmarried,White,Female,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Other,"[103435, 159589]",Basic,9,Single,Other,Own-child,White,Male,0,0,"[45, 50]",North-America,<=50K
"[30, 37]",Self-employed,"[103435, 159589]",Higher,9,Single,Professional,Not-in-family,White,Male,0,0,"[45, 50]",North-America,>50K
"[19, 31]",Private,"[96226, 158846]",Higher,9,Married,Sales,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[19, 31]",Private,"[96226, 158846]",Basic,9,Single,Manual,Not-in-family,White,Female,0,0,"[45, 50]",Other,<=50K
"[19, 31]",Private,"[96226, 158846]",Basic,9,Single,Manual,Unmarried,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Private,"[96226, 158846]",Higher,9,Married,Professional,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Private,"[96226, 158846]",Secondary,9,Married,Sales,Wife,White,Female,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Private,"[96226, 158846]",Secondary,9,Separated,Manual,Unmarried,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Private,"[96226, 158846]",Secondary,9,Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Self-employed,"[96226, 158846]",Basic,9,Separated,Service,Unmarried,White,Female,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Self-employed,"[96226, 158846]",Higher,9,Single,Professional,Own-child,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Private,"[96226, 158846]",Secondary,9,Single,Manual,Own-child,Black,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Self-employed,"[96226, 158846]",Basic,9,Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Government,"[96226, 158846]",Secondary,9,Married,Service,Husband,White,Male,0,0,"[45, 50]",North-America,>50K
"[19, 31]",Self-employed,"[96226, 158846]",Higher,9,Married,Manual,Husband,White,Male,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Government,"[96226, 158846]",Higher,9,Separated,Professional,Unmarried,White,Female,0,0,"[45, 50]",North-America,<=50K
"[19, 31]",Government,"[96226, 158846]",Higher,9,Married,Clerical,Wife,White,Female,0,0,"[45, 50]",North-America,>50K
"[19, 31]",Private,"[96226, 158846]",Secondary,9,Single,Service,Other-relative,Black,Male,0,0,"[45, 50]",North-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Basic,"[8, 9]",Single,Manual,Not-in-family,White,Male,0,0,45,Central-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Basic,"[8, 9]",Married,Manual,Husband,White,Male,0,0,45,North-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Basic,"[8, 9]",Married,Manual,Husband,White,Male,0,0,45,North-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Basic,"[8, 9]",Single,Service,Other-relative,White,Male,0,0,45,North-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Secondary,"[8, 9]",Single,Manual,Other-relative,White,Male,0,0,45,North-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Secondary,"[8, 9]",Separated,Clerical,Not-in-family,White,Female,0,0,45,North-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Higher,"[8, 9]",Married,Management,Husband,Black,Male,0,0,45,North-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Higher,"[8, 9]",Separated,Management,Not-in-family,White,Female,0,0,45,North-America,>50K
"[31, 36]",Private,"[95336, 157747]",Basic,"[8, 9]",Separated,Manual,Unmarried,Black,Male,0,0,45,North-America,<=50K
"[31, 36]",Other,"[95336, 157747]",Secondary,"[8, 9]",Separated,Other,Unmarried,White,Female,0,0,45,North-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Secondary,"[8, 9]",Married,Manual,Husband,White,Male,0,0,45,North-America,>50K
"[31, 36]",Government,"[95336, 157747]",Secondary,"[8, 9]",Married,Sales,Wife,White,Female,0,0,45,North-America,<=50K
"[31, 36]",Government,"[95336, 157747]",Higher,"[8, 9]",Separated,Professional,Unmarried,White,Female,0,0,45,North-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Secondary,"[8, 9]",Married,Clerical,Husband,White,Male,0,0,45,North-America,<=50K
"[31, 36]",Private,"[95336, 157747]",Secondary,"[8, 9]",Married,Service,Own-child,White,Female,0,0,45,North-America,<=50K
